DATA_ID,PRODUCT_ID
5573,1299
5573,2418
3759,562
3759,1491
3759,728
3759,2058
4916,1492
4916,1898
4569,1994
5546,1887
5546,1009
5546,1704
5546,1708
5546,1779
5546,1470
5546,1163
5546,1231
2226,699
2226,71
2226,1977
2226,1613
2226,2481
3295,243
3295,1039
3295,1704
3295,1708
3295,1779
3295,2161
3295,568
3295,1758
3295,2336
2352,1039
2352,1527
2352,1708
2352,1779
2352,568
2352,1440
4174,1470
4174,1758
1081,602
1081,1569
4076,2124
3531,1569
5442,2112
5442,448
5442,1629
5442,993
5442,302
5442,844
2582,302
2382,2080
2382,517
2382,1043
2382,556
2382,1895
2382,2217
2382,1962
2382,993
2382,2014
2382,2100
2382,731
5659,1299
5659,2418
1480,945
5099,1409
5099,654
5099,854
5099,1491
5099,1039
5099,1708
5099,1779
5099,568
5099,544
5099,1231
22,1890
22,890
22,344
22,1550
22,1330
22,2258
1299,1890
1299,890
1299,344
1299,1550
1299,1330
1299,2258
739,1890
739,890
739,1330
739,2258
4562,517
4562,863
4562,1414
4562,502
4562,1629
4562,1651
4562,411
4562,993
4562,2014
4562,1696
4562,974
595,2052
595,2248
595,242
595,1370
595,2455
595,1569
595,1256
595,2115
4143,745
4143,881
4143,170
4143,6
4143,2017
4143,2379
4143,1802
4143,171
4143,1479
4143,2497
4143,2331
4143,1696
4143,1459
4143,155
3700,1177
3700,443
3700,2261
3700,1708
3700,1779
3700,1163
1090,1166
1090,1691
3041,993
5215,1870
5215,298
5215,1177
5215,1491
943,32
943,2052
943,1890
943,1322
943,890
943,1550
943,1330
943,2258
4994,443
2058,1327
2058,71
2058,1457
2058,1267
2058,716
2058,1977
2058,1468
2058,1733
2058,2421
2058,264
2058,1335
774,1409
774,1504
774,367
774,1039
774,1704
774,1708
774,1779
774,1470
774,1758
774,1231
774,1421
4195,1981
4195,1337
4195,2170
4195,1696
4206,1882
4206,316
4206,25
4206,1781
4206,2174
4206,1295
4206,2330
4206,1451
2952,1566
2952,975
5335,32
5335,1917
5335,2081
5335,1995
5335,1529
5335,928
2308,1491
663,1177
4601,127
4601,714
4601,1491
4601,1704
4601,329
4601,1655
4601,1779
4601,2136
4601,1231
2417,1177
2417,1491
455,693
455,2339
455,71
455,1041
1359,2052
1359,1890
1359,1550
1359,2431
1359,1881
1359,1967
5221,32
5221,2052
5221,1890
5221,1917
5221,890
5221,344
5221,1720
5221,1995
5221,1550
5221,1330
5221,2258
2097,32
2097,2052
2097,1890
2097,1917
2097,1322
2097,1550
2097,2431
2097,1967
2610,1177
2610,1491
1303,1936
4075,2155
2662,540
2071,548
2071,2036
2071,2014
5993,1347
5993,2512
5993,1774
5993,2080
5993,665
5993,1962
5993,993
5993,353
5993,1355
414,556
414,1895
414,2398
414,1989
414,1213
414,1976
4614,953
1472,1098
1472,1604
1472,517
2081,2052
2081,2014
4522,2052
4522,2014
4433,45
4433,2380
4433,2100
4433,963
2678,2296
2678,1083
2678,929
2678,1251
2678,2050
2678,2205
4665,1454
3752,562
3752,1177
3752,1491
3752,443
3752,1186
3752,1779
3843,1177
3843,1102
3843,367
3843,1039
3843,1708
3843,1779
3843,1163
5265,1177
5265,443
5265,208
5512,2348
5512,1076
1131,702
1131,635
1131,1094
1131,1925
1131,1879
1131,991
1131,1569
1643,22
1643,265
1643,1981
1643,1386
1643,2036
1643,520
1643,1111
1643,1696
5891,169
4334,94
783,2052
783,1347
783,1098
783,1232
783,502
783,1195
783,501
783,1898
783,2014
783,1879
783,1994
783,1569
304,1879
304,77
304,1994
1599,714
1825,2052
1825,1635
1825,863
1825,502
1825,1101
1825,1898
1825,844
3864,1177
3864,100
3864,2261
3864,1779
3864,1231
3864,51
5332,1716
5332,1177
1641,1716
1641,1177
1641,1039
1641,548
1641,2221
1641,1704
1641,1708
1641,1392
1641,1779
1641,1163
4443,833
4443,655
4443,1794
4443,1995
4443,1330
4443,928
4443,1377
4443,319
161,562
161,1177
161,1491
161,2389
161,1779
161,1830
161,2034
161,1506
157,1484
1529,1507
1529,2330
4049,1409
4049,1177
4049,1491
4049,969
4049,1039
4049,1704
4049,1708
4049,1779
612,1275
612,1879
612,1662
612,1364
612,2368
923,578
923,2100
2060,1263
2060,1879
2060,1797
2060,1994
2060,1569
2112,2052
2112,567
2112,215
2112,1103
2112,319
1863,695
1863,635
2051,1177
2051,969
2051,443
2051,297
2203,1457
1982,1716
1982,2049
1982,733
1982,2209
1982,1177
1982,1491
1982,635
1982,443
1982,2294
1982,144
1982,2073
1982,1605
1982,1640
1982,528
1982,920
1982,1713
1982,844
1982,1802
1982,1114
1982,10
1982,1103
92,2330
591,1086
591,2032
591,1629
591,242
591,2212
591,2137
591,523
591,1974
591,1197
591,2472
591,1189
591,1484
591,718
591,1915
142,2136
3197,443
3197,1879
2481,1879
5103,729
5103,548
5103,1232
5103,1
5103,1629
5103,443
5103,252
1688,1457
1688,1569
3872,2036
3872,1879
3872,1121
278,1797
278,1569
4533,400
4533,1738
4533,1774
4533,129
4533,1128
4533,1898
4533,1570
4533,1396
4533,1879
4533,1017
4533,1242
4533,1815
4533,349
4533,1479
4533,1443
2378,1801
1412,956
1858,1662
743,1656
584,993
584,2294
584,1327
584,1879
584,722
542,714
542,1491
40,559
40,137
1376,714
1376,1177
1376,1797
1376,77
2809,1561
2809,1757
2809,2275
3964,1775
3964,1687
3767,1177
3767,1470
3767,1163
2005,636
1796,90
1796,458
1796,176
1796,870
1796,536
1796,820
1796,2302
1628,443
5457,1569
2372,2386
2372,1457
2372,1994
2372,1569
2372,1420
2332,302
3842,1196
3842,1788
3842,1177
3842,1491
3842,1868
2708,2296
2708,654
2708,854
2708,1177
2708,1039
2708,1232
2708,1928
2708,443
2708,1704
2708,2014
2708,1711
2708,1708
2708,1779
2708,1231
2708,2100
4645,1716
4645,632
4645,1177
4645,548
5670,2296
5670,654
5670,854
5670,1177
5670,1039
5670,971
5670,1704
5670,1779
5670,999
5670,1231
5670,107
5670,1075
5670,1027
5670,1668
5670,1577
5131,320
5131,714
5852,278
5852,1484
2576,644
2576,874
2576,2490
2576,602
2576,1014
2576,1868
2627,1994
4406,1898
4993,1898
5736,1868
4620,1868
482,548
482,502
482,1629
482,2393
482,731
4245,548
4245,502
4245,1629
4245,2393
4245,731
4338,1128
749,966
749,569
749,2103
749,2294
749,219
749,828
749,1879
749,2402
749,2330
749,956
749,1159
749,1505
749,809
749,1032
3996,1410
3996,1928
3996,1781
3996,1640
3996,528
3996,1019
3492,2330
3548,1791
3548,858
3548,1109
3548,1387
3548,2088
4760,129
4760,1629
4760,993
4760,1879
4760,1929
4760,1017
4760,77
3493,1775
3791,854
3791,1177
3791,1491
3791,1708
3791,1779
3549,1415
3549,1177
4198,1722
3865,1004
296,1344
2939,1506
2939,627
2939,2269
4928,776
4928,2296
4928,854
4928,1177
4928,1491
4928,969
4928,1039
4928,548
4928,2036
4928,1704
4928,1708
4928,1779
4928,1231
795,1415
795,714
795,1491
795,1039
795,1704
795,1708
795,1779
795,1163
795,1231
1027,320
1027,714
1027,1177
185,443
185,501
185,2294
3631,1660
803,584
803,881
803,695
803,1148
803,520
803,2330
4241,999
4241,1846
4241,1234
4241,107
4241,1075
4241,1027
4241,1577
3532,2501
3532,1146
3532,71
3532,2245
971,1875
971,1217
971,1758
971,1050
226,2136
871,2136
2990,1050
2369,1050
2785,1050
2908,1704
2908,1143
2908,1601
2908,1779
2908,33
4340,517
4340,1
4340,1629
4340,443
4340,252
2974,32
2974,477
2974,853
2974,1550
2974,2493
2974,832
4769,1569
3175,714
3175,1491
3175,1708
3175,1779
3175,463
3175,1421
3175,618
5091,289
5091,123
5091,1738
5091,32
5091,2052
5091,2102
5091,1386
5091,1566
5091,602
5091,1858
5091,2470
5091,1019
5091,1133
5091,1242
5091,2330
5091,1451
5091,137
5091,1562
5091,1696
5091,490
279,1457
279,1121
279,1994
523,1716
523,1177
523,1491
523,1506
523,618
5115,1177
2092,1214
1671,320
1671,594
1671,548
1671,1402
1671,568
1671,2136
1671,2210
1671,1130
1671,908
1284,265
1284,1979
1284,129
1284,2036
1284,1781
1284,528
1284,2470
1284,1019
1284,77
4193,411
4193,2124
4193,1435
3436,1104
5608,1708
5608,1779
5608,2136
5608,2277
2135,2136
1060,443
1647,635
1647,443
346,2283
346,463
1160,1816
3560,1629
3560,602
3560,993
3560,569
3560,1879
3560,1929
4880,578
4880,1898
4880,2100
3344,1879
1138,320
1138,714
1138,1491
1138,1708
1138,1779
3048,146
328,1964
476,1964
2999,2108
2999,2344
2999,733
2999,1554
2999,988
2999,792
2999,872
2999,1250
2999,1201
2999,1306
2999,1663
2999,86
2999,185
2999,2460
2999,583
2999,2363
2999,904
2999,765
3757,872
565,1039
565,1704
565,2318
565,1403
565,1779
565,1163
3311,235
1185,2318
4053,1039
4053,1704
4053,2318
4053,1163
5343,1039
5343,1704
5343,2318
5343,1163
2546,565
710,2389
710,1708
710,2276
710,1846
710,196
2810,1020
3335,2197
457,1098
457,517
3467,191
3407,428
3407,548
3407,502
3407,1629
3407,1748
3407,411
3407,993
3407,1435
3407,1965
3407,731
3260,1646
3260,1412
3260,1325
5034,2136
1204,2136
5543,2136
3989,2136
4369,2136
2815,2136
4123,2136
4537,2136
3572,2136
3572,33
796,1975
796,2402
5595,562
5595,589
5595,1039
5595,1708
5595,1779
5595,1673
5595,328
78,1177
78,1491
78,2389
78,1779
78,1470
78,196
78,203
4116,1569
602,714
602,2136
4932,32
4932,1156
4932,80
4932,1625
4932,928
3930,32
3930,1917
3930,1995
3930,1550
3930,1525
3930,928
4785,796
69,562
69,1593
69,1889
69,1102
69,548
69,2036
69,2261
69,2131
69,293
69,1392
69,1779
3984,1691
4900,243
4900,2136
1787,991
5001,991
1307,243
1307,2136
1423,2100
1423,718
1423,652
2560,991
5959,991
402,32
402,1917
402,344
402,1995
402,1550
402,1299
402,876
5861,243
5861,562
5861,1470
5861,1758
3800,243
3800,562
3800,1470
3800,1758
2174,1879
2174,1092
5616,2330
5481,2330
4563,259
3772,335
3772,502
3772,1453
1305,635
1305,1121
3513,1017
5189,2186
5189,235
5189,1039
5189,1704
5189,1333
5189,1403
5189,1779
5189,568
5189,1231
1958,1748
1958,2317
1958,1484
1958,1569
2519,1972
2519,1177
2519,1491
2519,1102
2519,443
2519,1779
2519,582
1880,2294
2871,243
2871,2459
2871,2136
4750,2136
5230,2196
3210,2136
3322,2136
564,2136
348,2136
5498,442
4321,562
4321,854
4321,1177
4321,589
4321,1039
4321,578
4321,1704
4321,146
4321,1708
4321,1779
4321,81
4321,544
4321,2034
4321,1763
4321,1571
4321,306
2139,2396
2139,1112
2139,71
2139,1267
2139,2053
3409,1427
4368,1662
38,1092
5937,610
5937,2095
5937,2039
5937,2100
3597,1379
3597,1341
4803,512
4803,2218
4803,2136
5982,1128
5982,1189
5982,1019
5982,1484
5809,1177
5809,548
5809,2036
5809,1708
5809,1779
2367,265
2367,1083
2367,1906
2367,1566
2367,1928
2367,2103
2367,1457
2367,2470
2367,1076
2367,1484
2367,1642
2367,1435
2367,2330
2367,1451
2367,1338
2367,1443
2367,1459
2367,10
2068,1129
2068,325
4439,244
4439,1460
219,578
647,854
647,443
647,86
647,1402
647,1797
647,2330
647,1135
647,744
647,544
647,1506
647,1806
5136,548
959,1981
959,1906
959,1386
959,11
959,1879
959,1569
2657,1485
4963,2136
4963,546
3360,27
3360,1128
3360,2294
3360,1879
2959,2448
2655,2266
2655,796
3414,231
3414,2100
3611,65
3611,2446
3611,861
3382,1169
3382,428
3382,1786
3382,1232
5724,1879
5724,77
5724,1994
5412,1021
2333,415
2030,304
3900,1299
3900,2418
4377,1299
4377,2418
3208,284
3208,274
3208,1299
3208,2493
3208,694
1221,2266
1221,699
1221,1523
1221,1122
1221,1057
5604,1523
5604,1122
5604,1057
3365,2301
17,1491
17,1758
2432,504
3118,2258
4616,796
1386,501
1386,758
5527,1517
5527,47
5527,27
5527,1629
5527,993
5527,94
5527,1479
1720,1857
1720,1906
1720,2294
1720,1327
1720,1017
5469,264
3191,27
3191,1566
3191,219
3191,290
3191,1457
3191,2402
3191,2330
3191,1451
3191,1479
3191,2042
3191,1696
3191,95
3191,1459
3191,2438
3191,1285
851,1484
2817,1177
2817,1491
2817,1470
2817,1758
5652,339
5652,945
2685,2394
4905,701
2986,1779
2986,1163
2986,1506
3264,2036
3264,1928
3264,1195
3264,252
3264,1256
3264,1868
863,1566
863,71
863,2421
863,264
863,1329
4664,1566
4664,71
4664,2421
4664,264
4664,1329
3815,2507
3815,2029
3815,2036
3815,1928
3815,40
3815,242
3815,1399
3815,862
3815,1457
3815,528
3815,636
3815,1019
3815,1484
2819,1199
2819,1928
2819,443
3368,1875
234,1409
234,969
234,1704
234,1708
234,1779
234,568
1393,1409
1393,969
1393,1704
1393,1708
1393,1779
1393,568
4281,32
4281,1917
4281,2262
4281,1995
4281,1550
4281,2115
5747,966
5747,1457
5747,1764
5747,77
1427,1569
5340,32
5340,2238
5340,1004
5340,1328
5340,1995
5340,1550
5340,1299
5340,876
928,1569
5676,1742
5676,2036
5676,1457
5676,77
5676,1994
5676,772
5676,1366
3454,928
5842,1716
5842,1177
5842,1039
5842,602
5842,443
5842,1704
5842,1708
5842,1392
5842,1231
261,682
261,1722
867,1386
867,448
867,502
867,493
867,411
867,993
867,600
867,844
867,1868
968,2082
2022,1879
2022,1994
2022,2330
711,1758
1516,289
1516,821
1516,27
1516,1979
1516,1552
1516,2362
1516,1457
1516,1879
1516,1242
1516,1181
1516,189
1516,213
1516,2232
1516,1468
1516,1733
1516,2421
1516,264
1516,1479
1516,1154
1516,1329
1516,723
1516,1696
1516,2481
1516,434
3525,2290
3525,443
3525,2510
3525,1839
3525,2100
2320,966
2320,1457
2320,1121
2320,1435
2320,2330
1402,966
1402,520
1402,222
1402,991
1402,2330
5828,1491
5828,443
5828,1708
5828,1392
516,2330
2305,966
2305,1121
2305,2330
3153,2103
3153,1128
3153,975
3153,1451
3153,1443
1434,635
1434,520
1434,1081
1434,1799
1434,1121
1434,1435
1434,2330
1823,2052
1823,517
1823,548
1823,2036
1823,2014
1823,1073
1823,1402
1823,2461
1283,966
1283,1457
1283,315
1283,1121
1283,2330
993,635
993,520
993,440
993,1121
993,2330
5197,520
5949,966
5949,315
5949,2330
126,1234
126,1763
126,306
1326,517
1326,665
1326,443
1326,1214
1326,1416
1326,1114
1326,1443
4789,1879
4789,1804
4789,2330
5458,514
5458,1569
5145,1177
3397,1775
3397,313
3397,2338
3397,71
3397,1772
3397,1879
3397,638
3397,2337
3397,2297
3397,1687
5802,495
39,1327
2972,2120
2972,1553
589,1906
589,1979
589,1928
589,2294
589,1457
589,2402
589,2330
589,1451
589,1159
589,775
5483,2120
4724,1902
4724,447
3243,1902
3243,447
5587,854
5587,1177
5587,426
5587,578
5587,613
5587,1348
3201,243
3201,654
3201,562
3201,1704
3201,329
3201,1729
3201,1708
3201,1779
3201,2136
3201,33
3201,1231
2167,2396
186,548
186,2036
186,2447
186,411
186,353
410,949
410,2501
410,27
410,1386
410,1242
410,2330
784,1177
784,1403
784,568
5606,1928
5606,1629
5606,1781
5606,993
5606,1128
5606,2294
5606,2470
5606,1929
1914,2227
4570,1613
764,809
2901,1876
2901,145
1164,243
1164,762
1164,654
1164,1704
1164,1143
1164,1708
1164,2161
1164,2136
1164,1231
3698,243
3698,762
3698,654
3698,1704
3698,1143
3698,1708
3698,2161
3698,2136
3698,1231
895,654
3386,613
3386,1348
4923,613
4923,1348
1877,81
3164,1889
3982,1875
5450,1875
5291,1092
2394,1298
3391,1019
2359,795
2595,2052
2595,1607
2547,1469
2547,1177
2547,1143
2547,1779
2547,2136
2547,2277
2547,1231
724,1870
724,562
724,1177
724,1704
724,1708
724,1779
724,1231
5787,1166
5787,1025
5787,2080
5787,953
5787,1199
5787,502
5787,2398
5787,1962
5787,993
5787,1675
5787,731
4930,1166
4930,1025
4930,1067
4930,2080
4930,341
4930,953
4930,1262
4930,1199
4930,1489
4930,502
4930,1681
4930,2398
4930,1927
4930,1962
4930,993
4930,291
4930,1675
4930,1324
4930,731
5479,1347
5479,556
5479,502
5479,2217
5479,1962
5479,1113
5479,1570
4979,428
1589,517
1589,502
1589,1629
1589,443
1589,1781
1589,1213
1589,1675
1589,1898
512,1900
512,102
2775,146
430,146
3820,1775
3820,1687
5662,1673
5,2103
5,1128
5,2294
5,1327
5,2330
5,1443
5,1374
4821,1704
4821,1143
4821,1601
4821,1779
4821,33
2118,645
2118,1705
4578,645
4578,1705
5086,645
977,641
977,1640
977,1879
977,1042
977,1019
977,1484
2890,2444
2415,320
2415,568
2985,2103
2985,1327
2985,2330
2985,1733
2985,2421
2985,264
2985,1443
2985,1374
718,1409
718,562
718,1704
718,1708
718,1779
718,2161
718,1673
718,1758
1094,1906
1094,1566
5135,771
4701,2421
5746,530
3702,2501
3702,71
4371,948
1068,2384
872,320
4468,1716
4468,1278
4468,1082
4468,1177
4468,1491
4468,1039
4468,1704
4468,1403
4468,1779
4468,1231
576,1470
576,1758
2187,1470
2187,1758
1758,27
5908,1125
5695,1125
3788,969
3788,1039
3788,1704
3788,1779
3788,568
3788,1875
3788,2136
898,1735
898,258
1892,1735
1892,258
5493,2275
5276,302
546,129
546,1928
546,1327
546,528
546,1019
546,1017
546,1815
3440,854
3440,714
3440,1491
3440,2218
3440,1708
3440,1779
3440,2136
2263,854
2263,714
2263,1491
2263,2218
2263,1708
2263,1779
2263,2136
520,568
4954,1704
4954,1708
4954,1392
4954,1875
5642,991
479,1485
479,564
5932,1731
1415,568
2047,568
1862,130
1862,467
1862,1719
1150,991
4085,1617
4085,1232
4085,1928
4085,443
4085,242
4085,252
4085,290
5905,966
5905,258
5905,1879
3723,517
3723,1043
3723,2103
3723,948
3723,2014
501,966
501,1457
501,315
501,1121
3857,2046
5921,1569
5921,191
3995,2280
4957,288
4957,1437
4957,1337
4957,515
4957,487
4957,992
4957,1869
4957,1451
4957,1696
4957,2327
607,205
607,1764
2676,1177
2676,1470
3361,1128
3361,1019
3110,1484
1069,2129
1069,1998
1069,1200
914,1992
904,1887
904,1491
904,966
904,443
904,1779
1691,1485
1691,564
1711,1859
1711,1740
1711,2018
1711,1098
1711,1774
1711,966
1711,443
1711,1570
1711,1879
1711,1878
1363,1859
1363,1740
1363,2018
1363,1098
1363,1774
1363,966
1363,443
1363,1570
1363,1879
1363,1878
5257,32
5257,513
5257,1798
5257,2016
5257,961
5257,1586
5257,783
5257,847
5257,1997
5257,80
5257,344
5257,586
5257,1550
5257,1299
1156,991
5231,1125
1117,991
5707,191
709,771
89,1019
1872,1019
3451,2335
3451,833
3451,1971
3451,567
3451,1605
3451,2003
5516,2335
5516,833
5516,1971
5516,567
5516,1605
5516,2003
1178,769
1178,2328
1685,1759
1685,714
1685,2218
1685,1704
1685,1708
1685,1779
1685,2136
1685,1203
931,1982
3903,27
3903,129
3903,1566
1816,993
1816,569
1816,290
1816,864
1816,2330
1816,1802
1816,1114
1816,1459
1816,155
4560,993
4560,569
4560,290
4560,2330
4560,1802
4560,1114
4560,1459
4560,155
2580,2135
133,2135
735,2135
3505,2330
2786,1673
5354,1177
5354,367
5354,1039
5354,2036
5354,443
5354,1403
5354,1392
792,1581
792,135
792,2265
4006,443
4006,1816
33,2218
33,2136
2559,102
120,49
2198,1457
5106,1804
4629,1869
5663,127
5663,1177
5663,1491
5663,1039
5663,1704
5663,1601
5663,1151
5663,1708
5663,1779
5663,1163
4851,635
4851,1457
4851,1121
4851,2330
1591,635
1591,1457
1591,1121
1591,2330
487,129
487,925
487,1505
690,2075
690,854
690,1177
690,969
690,1039
690,1156
690,2261
690,1072
690,1392
690,1779
690,2008
2063,714
42,522
659,635
659,258
659,1457
4286,2330
5621,562
5621,1177
5621,1708
5621,1779
5621,1470
5621,544
4251,2360
1813,2360
1274,2360
3370,2360
805,2360
2924,2360
1664,548
1664,2360
2964,2139
1125,2139
3050,2360
4919,2360
2066,548
2066,2360
1521,548
1521,502
1521,2014
3163,548
3163,502
3163,2014
5838,548
5838,502
5838,2014
1922,548
1922,2014
316,548
316,2014
3881,548
3881,2014
5100,2014
1456,2014
5381,2036
5381,1232
5381,1651
1163,2036
1163,1232
1163,1651
2599,1232
2599,2014
4024,1232
4024,2014
51,2389
51,1708
51,1779
51,2277
4136,2389
4136,1708
4136,1779
4136,2277
1566,2161
1566,2136
1566,1217
4091,2161
4091,2136
4091,1217
233,2161
233,2136
233,1217
260,502
5636,1177
5636,1470
1757,1544
5607,32
5607,2081
5607,780
5607,1550
5607,1299
5607,2418
2594,1569
3253,320
3253,414
5286,1177
1019,1673
2652,1491
2652,1101
2032,27
2032,1484
3811,854
3811,1177
3811,1491
3811,1102
3811,367
3811,2389
3811,1704
3811,1708
3811,1779
3811,1231
1001,517
1001,502
1001,1629
1001,443
1001,1748
1001,411
1001,2014
1001,2367
3675,562
3675,1470
3675,1758
379,2052
379,1177
379,1491
379,2036
379,2221
379,443
379,242
379,2166
2299,1889
2299,2406
2299,1632
2299,764
2299,1269
2299,112
2299,1730
2299,691
2299,1185
2299,201
2299,839
2299,1807
2299,1266
2299,435
2299,1470
2299,2504
2299,866
2299,1442
2299,34
2299,1565
2299,1178
2299,1557
2299,3
2299,1519
2299,1518
2299,807
2299,2413
2299,1868
2299,618
2299,148
5232,1889
5232,2406
5232,1632
5232,764
5232,1269
5232,112
5232,1730
5232,691
5232,1185
5232,201
5232,839
5232,1807
5232,1266
5232,435
5232,1470
5232,2504
5232,866
5232,1442
5232,34
5232,1565
5232,1178
5232,1557
5232,3
5232,1519
5232,1518
5232,807
5232,2413
5232,1868
5232,618
5232,148
4530,1879
3832,127
3832,1177
4715,1783
1038,560
1038,1243
1997,1044
1997,1673
5764,1851
5764,628
1794,1781
1794,105
1794,366
1794,843
1794,157
3998,854
3998,1177
3998,1403
3998,1779
3273,1012
1409,2417
1409,1569
1409,2100
1409,757
5887,1759
5887,1039
5887,1704
5887,1708
5887,1779
5887,1470
5887,1758
5887,1163
2711,548
281,46
281,47
281,383
281,1857
281,242
281,1781
281,634
281,1114
1236,46
1236,47
1236,383
1236,1857
1236,242
1236,1781
1236,634
1236,1114
766,32
766,1297
766,2081
766,780
766,1995
766,1550
766,1299
766,2418
1978,1889
1978,1177
1978,1491
1978,635
1978,443
4074,265
4074,1048
4074,1781
4074,993
4074,71
4074,1457
4074,1733
4074,658
4481,1506
2200,1506
2476,2161
2476,1470
5661,428
5661,697
1694,413
3669,1902
502,1177
502,1156
502,546
609,854
609,138
609,1650
609,38
2946,158
2188,2136
5674,2136
1967,1704
1967,1708
1967,1779
1967,2136
1967,1217
1967,1405
3798,1704
3798,1708
3798,1779
3798,2136
3798,1217
3798,1405
4574,1484
2322,530
3594,665
3594,2036
3594,1748
4885,1629
4885,71
4885,290
4885,945
3556,1470
5147,1102
5147,2161
4366,1180
4366,1569
4366,1607
3426,1180
3426,1569
3426,1607
4070,695
4070,25
3896,650
5974,1177
4532,320
4532,1779
4532,568
4591,320
4591,1779
4591,568
3126,1972
3126,1730
1963,1506
1963,328
49,1716
49,2018
49,1774
49,517
49,1043
49,665
49,548
49,1748
49,411
49,1898
49,2014
49,2199
49,617
49,977
1752,1470
4694,2161
4694,1470
5302,1470
2801,1470
2687,1673
144,1708
144,1779
144,2136
144,2277
5765,854
5765,1177
5765,1779
5765,191
5765,2205
4780,243
4780,654
4780,2202
4780,2389
4780,53
4780,1708
4780,1779
4780,1470
4780,1758
4780,2277
4780,1037
4780,544
3802,2080
3802,2139
3802,338
3802,1607
2399,1631
3569,1469
3569,481
3569,1039
3569,329
3569,1708
3569,1779
3569,2277
905,1409
905,1469
905,1039
905,1708
905,1779
905,1470
905,2277
905,1231
1440,568
1440,1470
1440,1758
2740,1469
2740,1039
2740,1779
2740,1758
4776,1651
4568,1170
4568,2092
4568,1691
4568,1656
4380,2168
4380,1054
2896,2168
2896,1054
570,1054
1712,2437
2142,2168
2121,2168
935,2168
2143,2168
1231,1286
5380,1548
5913,1337
5913,184
5913,487
5913,542
5913,1735
5913,1535
5913,520
5913,1081
5913,791
5913,2272
5913,94
5913,1512
5913,1648
5913,1115
4703,1337
4703,987
4703,184
4703,2090
4703,487
4703,2000
4703,542
4703,1735
4703,1218
4703,1535
4703,520
4703,1984
4703,1081
4703,182
4703,791
4703,2272
4703,94
4703,1512
4703,1648
4703,572
4703,1115
4703,72
4845,94
2155,184
3676,1512
603,714
3461,714
3310,714
3667,714
3345,2456
5093,2136
4419,2136
5832,1286
498,1286
5968,1177
5846,2218
1143,2218
5237,2218
1024,2218
2328,2218
5161,2218
5771,2218
3780,2218
3635,2218
4588,2218
3350,2136
3746,2136
2024,2136
2241,1595
2241,1491
2241,100
2241,1060
2241,803
952,1232
952,397
952,1928
952,443
952,498
952,1781
952,1370
952,1858
952,882
952,1868
3641,71
3641,2414
3641,1315
488,855
488,1712
5793,1098
5793,1604
5793,2080
5793,517
5793,665
5793,1624
5793,1232
5793,502
5793,493
5793,443
5793,1976
5793,993
5793,2510
5793,1898
5793,1570
44,993
2348,1298
4132,1989
5015,1166
5015,1989
5015,1651
5015,600
5015,715
3866,177
3866,1775
3866,1687
2119,1688
2119,2330
666,427
666,1462
450,714
77,714
1916,714
2469,714
5446,714
799,714
4422,890
4422,1995
4422,1550
4422,1525
4422,2115
2182,1924
2182,577
2182,854
2182,714
2182,969
2182,1039
2182,1704
2182,329
2182,1708
2182,1779
2182,2136
2182,1037
3135,1267
3135,1733
2350,2103
2350,2330
2350,1443
2350,1459
2350,1285
1734,1045
3604,177
3604,1775
3604,1981
3604,27
3604,1386
3604,1979
3604,2294
3604,1457
3604,1879
3604,1242
3604,1045
3604,343
1088,508
1088,1706
5328,893
5328,431
3610,1081
3610,2330
2283,177
2283,722
4951,548
5223,2136
1989,2136
698,714
522,1629
428,163
428,2301
1177,240
1177,2330
5366,1738
5366,330
5366,2142
5366,1461
5366,184
5366,1112
5366,828
5366,1869
5366,1181
5366,1451
5366,723
5366,1443
270,2374
270,1428
270,2421
270,264
270,2053
1874,2330
1355,562
1355,1177
1355,635
1355,443
1355,1470
2707,294
2707,1148
2707,1447
2707,2456
5719,320
5719,714
5719,1177
5719,1708
5719,1779
5418,126
884,2007
1233,71
1233,1066
4127,1409
4127,1177
4127,589
4127,1673
4127,1037
3180,1287
3737,2362
3737,646
3737,2232
3737,716
3737,2481
2772,1566
2772,1410
2772,219
4711,2161
4711,1673
4711,1758
807,1889
807,1531
807,25
807,443
807,1398
4014,163
3363,1484
4906,2136
5831,1995
5831,1248
5831,832
2892,1653
2892,586
2892,1550
2892,1525
2892,928
418,1745
418,972
418,1093
418,2114
418,1281
5019,1928
5019,2103
5019,1128
5019,2294
5019,219
5019,1879
5019,1242
2689,1928
2689,2103
2689,1128
2689,2294
2689,219
2689,1879
2689,1242
893,2224
893,2501
893,1410
893,1781
893,993
893,252
893,219
893,1457
893,662
893,1879
893,769
893,166
893,2328
5423,243
5423,1039
5423,1704
5423,1708
5423,1779
5423,568
5423,1470
5423,537
5423,2002
5423,2026
3095,1177
5094,1166
5094,146
3377,197
3657,2498
3657,1246
3657,975
3657,1055
3657,274
3618,2052
3618,1604
3618,2036
3618,502
3618,493
3618,1651
3061,2052
3061,1604
3061,2036
3061,502
3061,493
3061,1651
4976,2498
4976,1246
4976,975
4976,1055
4976,274
4025,562
4025,1177
4025,1039
4025,1779
178,2472
178,1994
178,1569
5386,2472
5386,1031
5386,1994
5386,1569
2696,2014
4548,969
4548,1039
4548,1704
4548,1708
4548,1779
4548,1470
4548,1758
4548,544
4548,2205
682,1256
5722,548
5722,2360
3431,242
3431,1242
4153,243
4153,1039
4153,1691
4153,1708
4153,1779
4153,1673
5089,127
5089,243
5089,854
5089,320
